Feature1,Feature2,Feature3,Feature4,Feature5,Date,Bank_Name,Class,Age,Age_Group,Transaction_ID,Amount,Status
883.1142871,466.141148,208.907432,947.6064954,882.2695645,18-04-2022,Bank C,0,56,55-64,,,
244.3817463,95.5937363,440.6536075,676.3969865,175.3885852,10-12-2020,Bank E,0,45,45-54,,,
513.2126584,425.4154943,890.5511488,429.5666328,533.7763937,05-03-2023,Bank B,0,79,65+,,,
955.286196,299.6917659,288.9909319,799.5950799,277.5389861,30-03-2022,Bank D,0,75,65+,,,
831.8658701,95.53560936,111.2612473,901.3233742,540.8122825,26-06-2019,Bank E,0,36,35-44,,,
718.8142667,225.2888919,166.2743684,834.9542622,358.623407,12-10-2019,Bank D,0,73,65+,,,
455.0326191,27.97189728,385.8807342,770.4378081,821.2751773,04-03-2019,Bank B,0,73,65+,,,
698.7547889,692.1797335,506.2392666,538.3293293,742.6317468,29-09-2021,Bank E,0,28,25-34,,,
247.3017988,231.5170682,949.9248239,27.68988676,139.4654637,23-10-2020,Bank B,0,34,25-34,,,
570.3324262,737.8348387,537.891083,355.0639962,977.9761194,27-10-2020,Bank A,0,79,65+,,,
703.8526851,831.3908411,40.24687419,235.9201105,374.1710936,05-06-2019,Bank B,0,38,35-44,,,
182.6013981,72.89927271,225.0916646,533.6356312,695.7452484,01-02-2023,Bank D,0,54,45-54,,,
774.020923,42.93615487,427.9861722,122.2115836,431.2003864,08-12-2021,Bank C,0,61,55-64,,,
433.9758491,498.2116867,892.8306263,805.0955026,636.7208451,24-08-2021,Bank B,0,68,65+,,,
885.4073229,678.4686165,818.8549608,563.778301,525.2182516,28-04-2021,Bank C,0,51,45-54,,,
724.0972428,19.68931198,690.3775716,934.5182184,713.9420798,12-01-2022,Bank A,0,50,45-54,,,
36.7937243,377.8856408,809.5813023,958.60855,370.1633556,16-10-2022,Bank E,0,46,45-54,,,
841.1940559,863.8098753,123.2863993,845.7884667,324.2498956,19-11-2020,Bank E,0,21,18-24,,,
593.2377216,538.9621194,663.0538637,740.4646509,440.8810976,28-05-2019,Bank C,0,49,45-54,,,
888.3108221,809.4984216,785.4210926,458.2468419,37.57288584,12-07-2023,Bank E,0,77,65+,,,
492.2564064,898.4455341,190.4501556,982.592472,807.69062,08-12-2019,Bank B,0,28,25-34,,,
709.8297923,677.1599579,587.0258819,720.6703232,421.9055562,20-04-2020,Bank C,0,43,35-44,,,
845.288108,696.3459561,771.2531124,792.4874222,92.07004571,22-12-2021,Bank D,0,35,35-44,,,
55.64077269,800.9858685,259.384021,581.9698075,443.7108552,21-09-2023,Bank B,0,70,65+,,,
22.03920367,40.28125817,827.1252423,607.6775615,523.8430787,15-10-2022,Bank B,0,49,45-54,,,
944.3520835,173.1150259,257.9708397,756.7390782,775.235228,14-07-2020,Bank B,0,77,65+,,,
404.8971964,950.9784346,938.2545777,12.40971506,172.3279023,23-11-2019,Bank D,0,44,35-44,,,
820.2194417,335.2166848,95.4626787,784.9991744,454.5835056,28-11-2023,Bank A,0,33,25-34,,,
492.4107867,186.3693888,660.8950539,551.2413181,206.6729378,26-10-2023,Bank E,0,27,25-34,,,
340.3315084,596.8792873,924.8722554,920.3763503,287.9059044,10-03-2022,Bank C,0,61,55-64,,,
735.6209778,775.5190805,808.8231,570.7622848,10.5079981,16-09-2021,Bank A,0,51,45-54,,,
761.6762854,106.5974498,116.8713862,605.6248026,983.520521,03-08-2019,Bank C,0,50,45-54,,,
242.5394733,645.8108801,303.6536457,898.7261136,593.5168921,10-03-2020,Bank E,0,27,25-34,,,
207.4773277,262.1310504,432.4807304,122.043562,78.73336826,09-08-2021,Bank D,0,59,55-64,,,
680.0613957,407.1650621,726.2257919,110.0582004,609.8655479,23-12-2020,Bank B,0,77,65+,,,
443.3067934,57.99865446,544.8019783,82.80427471,827.7197478,03-09-2022,Bank B,0,43,35-44,,,
631.9574654,556.9675338,133.4690045,287.4571135,492.8758971,01-02-2019,Bank D,0,59,55-64,,,
633.2835136,183.2307187,8.866278134,344.7601873,482.8714546,31-10-2020,Bank A,0,42,35-44,,,
184.4335056,492.1655059,338.4858586,455.0896661,347.4577506,12-10-2019,Bank A,0,19,18-24,,,
628.4678498,42.89701099,170.9052899,432.7508691,356.2967156,21-08-2022,Bank C,0,43,35-44,,,
391.631956,803.7606949,886.3316582,248.6687835,836.3910603,04-03-2020,Bank D,0,37,35-44,,,
458.7898653,273.8206193,985.456071,824.8017914,994.2533191,09-02-2023,Bank A,0,20,18-24,,,
168.1907844,143.8426739,503.3779529,638.64376,171.0600925,13-10-2019,Bank D,0,49,45-54,,,
860.4306681,532.0134787,410.9418332,602.0536729,634.953713,13-03-2022,Bank E,0,18,18-24,,,
42.78328098,999.8926667,363.9195768,61.54264691,852.3231748,18-12-2022,Bank B,0,41,35-44,,,
993.0186792,816.3585092,851.8824899,625.9351142,922.3255782,08-11-2021,Bank B,0,67,65+,,,
35.73855173,766.723863,670.7102283,49.58497052,543.973579,18-01-2019,Bank B,0,60,55-64,,,
515.0603458,691.5342251,77.53141161,805.2787853,139.403442,07-02-2021,Bank D,1,73,65+,,,
418.6646135,881.2880075,560.5316055,379.5909138,48.20224205,12-08-2020,Bank D,0,61,55-64,,,
672.2735172,986.5467653,911.7963988,717.2960776,105.2928583,26-10-2022,Bank C,0,50,45-54,,,
239.4400934,186.8490195,355.4616403,235.5172278,244.439446,13-04-2022,Bank B,0,55,55-64,,,
616.7299354,318.702656,677.1628765,947.8896591,638.4779166,06-10-2021,Bank C,0,65,65+,,,
751.6566772,751.5804153,330.7027884,14.95799459,55.04796299,13-07-2019,Bank B,0,69,65+,,,
282.0602509,689.5431837,906.6831386,958.7982622,25.84866384,16-05-2020,Bank C,0,52,45-54,,,
990.0872456,322.4972184,842.9562282,180.2954607,62.89825761,14-09-2021,Bank C,1,34,25-34,,,
378.3554241,858.9253885,220.8249159,153.9573258,909.804329,10-02-2022,Bank E,0,75,65+,,,
938.3372026,12.54819919,727.4357374,309.2077365,374.70437,24-04-2019,Bank C,0,65,65+,,,
469.102975,426.7909702,514.973785,582.3617157,465.5955048,30-05-2022,Bank D,0,60,55-64,,,
701.5635405,718.6016628,440.3591974,142.4631481,640.6389213,29-08-2023,Bank C,0,65,65+,,,
772.9567124,638.1095212,588.0547658,229.4119912,645.1370408,04-08-2021,Bank B,0,61,55-64,,,
334.8562146,919.5588628,653.7200928,278.1796767,472.9269094,10-04-2021,Bank C,1,50,45-54,,,
846.5812759,335.4639512,525.4405702,679.6699733,754.5293388,26-07-2023,Bank A,0,28,25-34,,,
173.8921751,565.1523047,912.1999005,968.3597815,656.1450426,11-07-2022,Bank B,1,40,35-44,,,
983.6608042,570.735249,442.6050298,551.5874589,115.7123943,13-07-2021,Bank A,0,55,55-64,,,
401.7159197,458.405053,848.6277987,758.6485927,601.4265852,24-02-2019,Bank B,0,49,45-54,,,
347.2772349,187.0345857,347.7650209,679.804071,263.0377991,25-07-2023,Bank D,0,36,35-44,,,
426.8866957,386.7702349,765.5900638,883.7870623,699.3709568,10-03-2021,Bank D,0,29,25-34,,,
341.6022609,433.177049,143.3501541,168.0974478,164.2925675,16-02-2021,Bank D,0,45,45-54,,,
130.5863576,179.5812285,202.6882026,111.8459438,640.2607219,21-01-2023,Bank A,0,19,18-24,,,
990.4015346,879.1867447,45.60272383,423.0588092,859.3105792,11-06-2019,Bank E,0,27,25-34,,,
134.674818,847.6451467,592.7006378,931.2985526,876.0391143,04-11-2022,Bank B,1,36,35-44,,,
677.0343221,657.8226599,213.1642024,116.7529672,415.39343,28-03-2019,Bank D,0,45,45-54,,,
186.5800395,102.4167177,302.3267333,860.4899428,17.14815402,24-02-2019,Bank B,0,64,55-64,,,
292.6376817,424.0521852,510.5697496,181.5775084,964.2201998,08-02-2023,Bank A,0,25,25-34,,,
578.8730436,522.1105471,8.82258893,485.7153794,837.6706295,29-12-2023,Bank E,0,60,55-64,,,
219.6445431,351.2075684,20.57146469,976.9275142,66.65179713,16-04-2022,Bank A,0,40,35-44,,,
898.2211239,312.9877142,587.556402,679.31554,140.8291674,15-11-2022,Bank B,0,65,65+,,,
443.7593778,325.4661002,56.60246561,833.1936544,45.1677565,04-10-2022,Bank E,1,62,55-64,,,
653.2579595,314.0773764,192.1293272,667.0860513,574.5377145,28-10-2021,Bank E,0,47,45-54,,,
315.2562574,512.9607483,246.2371012,863.696459,313.8187803,12-04-2021,Bank A,0,45,45-54,,,
245.1530296,751.8337111,17.59248799,268.0117321,375.3952207,09-11-2019,Bank D,0,30,25-34,,,
882.2379618,950.4418025,716.4779669,492.531781,640.6215491,28-01-2021,Bank B,0,72,65+,,,
414.0010517,298.8258318,950.6880681,115.390229,346.3935681,18-03-2020,Bank C,0,54,45-54,,,
899.08896,723.1414306,29.10145132,23.09967342,516.5124626,26-11-2023,Bank C,0,29,25-34,,,
484.2530562,442.9915387,302.3437618,986.6387198,271.987323,24-11-2019,Bank A,0,27,25-34,,,
490.0402064,404.8930968,170.249426,202.6188191,918.302742,13-12-2021,Bank B,0,68,65+,,,
858.2797229,199.0443058,875.6626239,209.1861301,626.5463217,30-01-2021,Bank B,0,34,25-34,,,
81.28052332,880.3696263,51.50029947,554.9428893,779.7115252,16-06-2022,Bank A,0,18,18-24,,,
116.8347364,404.4802675,41.95015149,682.7525773,307.449595,06-06-2022,Bank B,1,39,35-44,,,
559.3952446,932.7322704,305.858108,48.62747164,675.6277677,01-08-2020,Bank D,0,32,25-34,,,
786.8411345,957.8685599,157.800877,392.1399251,844.14046,10-12-2021,Bank A,0,33,25-34,,,
806.8713933,624.7957073,269.3685452,284.0352907,124.0029946,21-06-2023,Bank D,1,37,35-44,,,
921.8536738,172.9315146,572.8866012,584.351417,369.6054412,16-06-2023,Bank B,0,72,65+,,,
352.518461,668.5884186,388.2977779,255.1153933,399.1317024,03-10-2021,Bank A,0,27,25-34,,,
807.6620777,966.4784551,635.9502305,782.1012255,532.8248613,11-07-2022,Bank B,0,59,55-64,,,
624.8231421,988.0866567,438.4188647,66.25469695,957.0069178,12-12-2022,Bank A,0,43,35-44,,,
793.0617209,398.3103679,982.3950536,345.5357503,372.120196,06-04-2019,Bank B,0,66,65+,,,
609.7313532,274.3473862,698.5714851,152.850304,108.0253194,16-01-2022,Bank D,0,78,65+,,,
534.8780076,555.4936824,106.6550696,964.1762611,573.2866576,06-01-2022,Bank D,0,71,65+,,,
151.0349925,311.4425243,800.2342139,523.2315279,188.1483485,04-08-2022,Bank B,0,40,35-44,,,
102.8489721,430.7744122,337.4147087,655.9173525,925.246987,17-02-2022,Bank A,0,34,25-34,,,
247.7302858,855.2339333,920.4619784,902.0025995,952.0773299,24-03-2021,Bank C,0,51,45-54,,,
842.1086221,593.4860054,409.8460987,491.687786,872.6121749,05-05-2020,Bank D,0,58,55-64,,,
301.3983774,159.2616943,140.8192181,826.9946099,761.4856863,27-03-2020,Bank D,0,74,65+,,,
497.645341,274.8714281,677.6131755,38.43309743,568.2278157,04-03-2023,Bank C,0,39,35-44,,,
398.4251687,977.8596338,507.5602491,552.2677525,712.3626634,14-06-2019,Bank B,0,76,65+,,,
484.5384811,224.5686193,537.2778465,944.2688709,409.9109882,01-07-2019,Bank A,0,21,18-24,,,
679.640955,978.0341889,829.922313,659.0341331,735.9964883,13-04-2020,Bank B,0,24,18-24,,,
936.483248,959.7521044,968.9681303,625.6416282,384.7116499,28-06-2021,Bank E,1,22,18-24,,,
133.153129,385.5480013,942.9554547,889.7970806,523.6596621,04-01-2021,Bank D,0,48,45-54,,,
537.0072866,308.9203496,454.5078901,714.4484939,402.4307256,02-04-2021,Bank E,0,36,35-44,,,
187.9838721,540.8595788,225.3369115,974.287556,390.339914,01-08-2021,Bank D,0,21,18-24,,,
909.6649716,225.5539966,189.2090053,616.901129,779.3790783,07-01-2019,Bank D,0,67,65+,,,
566.7645639,229.7956836,37.89436288,618.2888212,131.0372254,26-11-2019,Bank E,0,79,65+,,,
343.176387,675.7847537,98.02344058,127.2514798,61.66620731,13-02-2021,Bank E,0,39,35-44,,,
996.0791289,387.0767686,905.7951677,293.5856384,753.2025651,24-08-2023,Bank B,0,20,18-24,,,
219.0666163,498.3247096,824.6157393,816.3343989,794.2807174,31-05-2019,Bank E,0,40,35-44,,,
823.734413,211.4722813,482.2162726,484.8714746,890.5024873,13-01-2022,Bank B,0,21,18-24,,,
296.8918294,931.4958934,450.7957363,669.7870032,268.8831123,27-05-2019,Bank B,0,63,55-64,,,
410.2981068,709.8009321,512.7471419,930.7080117,737.1249659,06-07-2023,Bank B,0,41,35-44,,,
564.4029255,886.6697567,665.5563888,647.3204734,246.3713331,05-11-2022,Bank D,0,76,65+,,,
394.8569655,683.3036526,891.7917115,315.5474736,215.4856219,03-07-2021,Bank D,0,31,25-34,,,
593.6959788,67.1970981,714.5417015,703.1385433,354.966031,21-04-2023,Bank E,0,66,65+,,,
892.6776533,502.1811415,645.7649507,209.5784819,417.3403352,01-08-2022,Bank D,0,58,55-64,,,
862.4175403,212.9395476,390.5743776,318.0765444,151.1101849,30-11-2020,Bank E,1,68,65+,,,
289.7179181,232.7722836,923.5936305,741.0788045,316.1015818,23-03-2019,Bank D,0,20,18-24,,,
763.3390532,22.13995303,526.5247108,250.3345637,114.3220718,28-05-2020,Bank A,0,64,55-64,,,
883.7585283,199.3405343,822.3910929,413.2226775,14.29077004,25-03-2021,Bank A,0,38,35-44,,,
732.5328293,596.3597582,344.1718832,281.5459339,73.69125237,09-12-2020,Bank E,0,43,35-44,,,
941.4255948,493.9848847,85.52451758,868.6797177,278.8331728,27-03-2023,Bank D,0,18,18-24,,,
203.6027157,280.9374383,564.5714586,74.0564845,481.7569091,15-01-2021,Bank D,0,47,45-54,,,
895.7434451,188.1715958,331.1887722,396.1219651,586.2207115,19-10-2021,Bank B,0,68,65+,,,
919.2542465,394.5392082,69.15284068,347.9508614,190.0854126,10-11-2022,Bank C,0,21,18-24,,,
651.7744788,29.26210917,291.9299711,545.1735072,277.334206,07-12-2020,Bank E,0,31,25-34,,,
550.9952833,114.7123222,942.805488,290.9068073,923.0008394,15-04-2020,Bank C,0,35,35-44,,,
325.8354395,781.8401912,246.1873575,669.7689024,323.7162138,16-02-2022,Bank C,0,29,25-34,,,
509.1591292,673.8141458,588.8825052,576.2805933,65.68083566,31-01-2020,Bank E,0,55,55-64,,,
249.0768322,571.8392899,18.31720722,250.6442551,229.1852394,05-04-2023,Bank D,1,59,55-64,,,
249.8561102,535.6094996,581.960354,908.9979944,386.031049,18-09-2019,Bank E,0,53,45-54,,,
926.5789171,651.954345,912.6603959,833.4721017,687.5824434,15-03-2021,Bank C,0,33,25-34,,,
356.1058995,241.1104477,222.3914355,952.1738375,958.5738431,22-07-2021,Bank D,0,18,18-24,,,
724.8313735,883.7959841,918.9961631,511.5561965,629.0596906,03-07-2022,Bank A,0,20,18-24,,,
418.7544979,418.4907643,38.42891864,433.8214605,673.4898115,24-10-2023,Bank E,0,56,55-64,,,
421.9821661,872.4096769,332.5629524,132.6820466,811.5586907,23-06-2021,Bank E,0,79,65+,,,
673.9479183,241.8194823,536.451256,401.8523386,938.8597764,03-06-2022,Bank D,0,52,45-54,,,
607.3320909,158.3892612,502.1484526,862.5568325,671.49667,12-12-2021,Bank A,0,78,65+,,,
842.4520761,250.3993139,888.351377,755.6113318,728.9137554,28-07-2021,Bank A,0,71,65+,,,
346.5410698,887.6580638,637.9793774,851.8394769,360.971456,04-03-2023,Bank D,0,76,65+,,,
145.6520911,332.3371802,455.2643474,533.4073751,510.8092157,10-03-2023,Bank B,0,32,25-34,,,
546.0545924,841.7057652,170.1012462,316.0512952,888.6084904,03-05-2021,Bank E,0,55,55-64,,,
560.4582046,583.3898704,478.0625446,548.974635,198.0797306,19-10-2022,Bank E,0,33,25-34,,,
546.8668994,997.1731279,566.0475729,44.40246561,796.4356444,27-07-2022,Bank C,0,34,25-34,,,
396.4754287,153.6761485,862.5198062,197.9732555,920.7673899,15-08-2020,Bank D,0,51,45-54,,,
441.7964904,742.7908347,546.9958503,256.6268039,671.0901745,14-12-2020,Bank C,0,27,25-34,,,
957.9125509,769.6369668,604.0179966,990.6281083,265.3266673,27-03-2022,Bank C,0,28,25-34,,,
62.34148791,32.13086612,710.6878796,830.2323647,635.1005375,23-09-2020,Bank A,0,45,45-54,,,
905.0265974,697.9760473,370.9546464,181.2582916,924.6474786,28-02-2019,Bank E,0,44,35-44,,,
103.59715,542.9884037,314.0079253,271.4150075,645.8348519,17-10-2023,Bank C,0,55,55-64,,,
231.2369374,916.3651067,406.0439091,677.3753467,727.7557173,08-05-2019,Bank A,0,35,35-44,,,
682.9416946,903.4002409,231.1308636,86.05454469,55.46569727,05-01-2021,Bank D,0,64,55-64,,,
877.8441505,973.2870499,302.5265412,693.5139236,8.912784172,21-12-2020,Bank C,0,65,65+,,,
188.6315101,689.2743825,65.88713932,468.5100499,662.5832644,12-02-2022,Bank E,0,47,45-54,,,
765.9581713,453.8159137,630.2840395,539.5756296,52.30577208,17-05-2022,Bank C,0,30,25-34,,,
742.8046873,172.3619159,31.80553123,451.1679163,865.6375873,09-06-2020,Bank D,1,33,25-34,,,
150.8294377,12.85753412,109.9792358,363.6591143,580.17187,04-06-2020,Bank C,0,19,18-24,,,
193.012134,801.964005,753.2971205,695.8636166,487.4698083,05-07-2020,Bank E,0,37,35-44,,,
365.2169551,375.586621,503.070535,77.31468688,682.3054629,25-08-2019,Bank A,0,29,25-34,,,
351.507544,224.7587779,278.3270705,180.2942853,901.5680855,28-07-2022,Bank E,0,46,45-54,,,
169.0375164,882.9261189,572.243396,867.4509554,474.0642169,14-10-2022,Bank A,0,63,55-64,,,
927.6337195,211.4907436,554.6917528,125.8386905,447.2202852,09-05-2022,Bank B,0,25,25-34,,,
569.9036966,605.6752222,365.5287969,76.33564217,655.3260714,17-11-2023,Bank E,0,55,55-64,,,
488.4318605,136.8788666,935.8759694,955.6686622,856.6062798,25-07-2022,Bank E,0,63,55-64,,,
843.8683005,98.67127587,993.4201096,400.3806799,163.1211159,12-06-2022,Bank D,0,73,65+,,,
812.1017282,225.7307685,526.1753207,128.0160652,474.6457233,08-05-2020,Bank C,0,64,55-64,,,
558.1414934,445.92396,69.48682475,484.9390306,468.9428434,04-01-2019,Bank A,0,37,35-44,,,
261.6202773,921.6015997,417.7923327,864.1157962,109.6638296,27-10-2020,Bank A,0,76,65+,,,
318.8772842,176.3308538,408.4107878,111.6366872,441.0348058,17-03-2020,Bank D,0,52,45-54,,,
353.8707434,223.3150473,642.179412,950.9114881,207.1134735,29-01-2019,Bank D,0,56,55-64,,,
711.7908399,742.3808893,498.1205164,897.6683461,966.3900661,06-02-2022,Bank C,0,48,45-54,,,
362.2464521,651.033298,662.2126179,403.6355263,316.7910745,01-09-2020,Bank C,0,33,25-34,,,
933.7441982,789.9815493,114.464566,119.8840716,922.5427689,17-10-2023,Bank E,0,40,35-44,,,
81.40976503,688.4213462,226.7582469,35.18534274,59.63754608,15-03-2021,Bank B,0,51,45-54,,,
373.5221037,77.58845169,596.6391999,647.2545114,373.468572,16-03-2019,Bank C,0,49,45-54,,,
742.8780757,490.0425202,430.2285034,406.9880888,431.1064873,17-04-2021,Bank D,0,34,25-34,,,
967.8876499,681.40706,315.2098472,733.8598702,330.2673883,15-03-2022,Bank C,0,60,55-64,,,
125.7149078,475.3603575,751.0238591,377.6599109,869.174142,08-05-2019,Bank A,0,41,35-44,,,
386.9527041,349.8390255,998.2439139,482.472023,805.2212097,11-02-2019,Bank B,0,52,45-54,,,
804.9880561,926.3693371,84.89505445,271.2202764,767.7480915,11-10-2022,Bank E,0,71,65+,,,
562.6014924,559.6149424,166.2153019,281.1530141,521.3340857,10-02-2019,Bank A,0,40,35-44,,,
277.1813647,210.2827927,87.75605577,155.7260119,768.8677625,22-07-2021,Bank A,0,25,25-34,,,
718.7791806,45.83368435,203.2840853,560.4553467,322.6278442,03-02-2019,Bank B,0,71,65+,,,
823.2496027,784.9893077,891.580558,562.9312315,352.0764798,06-11-2021,Bank E,0,40,35-44,,,
606.0646962,89.13667975,9.586017741,17.09352012,407.5429379,28-08-2023,Bank D,0,38,35-44,,,
228.0775941,157.3377058,615.3260156,995.0950426,177.7532036,22-03-2022,Bank E,0,36,35-44,,,
546.4214242,119.727514,934.2364411,291.7551686,878.33982,24-09-2021,Bank C,0,48,45-54,,,
283.0764393,806.0524802,209.3813334,292.7894302,192.4753654,02-11-2022,Bank A,0,67,65+,,,
264.2598778,834.8657553,639.0324975,405.8796688,971.5210271,10-08-2020,Bank C,0,24,18-24,,,
464.8615271,969.7599713,196.5869229,904.6384271,13.8222041,11-06-2023,Bank D,1,65,65+,,,
545.3032024,423.0523943,525.0878455,553.4448319,389.0313541,11-07-2023,Bank C,0,41,35-44,,,
998.1978469,976.5071903,961.7453767,979.0850474,793.0123988,08-12-2019,Bank E,0,63,55-64,,,
988.590479,892.3602253,415.932637,784.7771084,912.0678451,27-01-2019,Bank C,0,25,25-34,,,
712.6060736,422.7823406,65.79024202,809.6969371,952.7428731,03-08-2022,Bank D,0,30,25-34,,,
362.4632602,151.906051,326.5038395,582.6223582,316.9290033,07-10-2020,Bank D,0,20,18-24,,,
610.6187302,966.8522322,670.7344933,362.6593663,935.7529715,31-12-2020,Bank D,0,51,45-54,,,
565.6352687,128.3723985,498.9810052,653.6364449,838.2543658,17-06-2019,Bank E,0,30,25-34,,,
936.4767867,317.4161337,155.5123641,73.82864219,738.3546027,01-09-2020,Bank D,0,74,65+,,,
795.1582527,409.3731269,395.9254072,954.2370317,916.6813251,25-09-2019,Bank A,0,71,65+,,,
233.2659019,780.8076477,622.7003962,154.2227391,356.7710471,08-11-2023,Bank D,0,75,65+,,,
177.4729413,295.1560388,615.3011758,375.265471,394.0595198,31-03-2021,Bank C,1,49,45-54,,,
539.6472926,87.22413884,738.7972898,401.7095334,480.3970882,30-03-2020,Bank C,0,52,45-54,,,
974.2997289,344.3668883,648.218936,392.5043173,894.2827187,24-06-2021,Bank C,0,38,35-44,,,
846.756267,241.6242718,691.7457126,65.1719959,963.1853895,05-09-2023,Bank E,0,18,18-24,,,
348.990108,831.8427726,318.4313661,632.7707412,983.590792,25-11-2022,Bank C,0,19,18-24,,,
876.7498631,160.3659099,547.4884331,348.5317821,434.3388516,10-07-2021,Bank E,0,74,65+,,,
335.1831292,335.9592482,542.5532438,191.9640091,537.3954252,07-09-2021,Bank E,1,59,55-64,,,
278.9654372,288.9829042,738.748029,29.59360356,380.9457627,08-02-2023,Bank D,0,60,55-64,,,
407.5343802,485.1101397,669.0110247,369.6867827,213.1371043,02-12-2020,Bank A,0,43,35-44,,,
884.8728405,981.0386267,20.01469317,546.466851,341.7023791,25-09-2020,Bank D,1,20,18-24,,,
276.9895754,335.7063909,638.8777564,190.7160102,912.8607117,01-05-2023,Bank D,0,41,35-44,,,
466.1145249,325.5768331,765.5313315,16.34666524,431.8528657,19-05-2023,Bank E,0,43,35-44,,,
355.303601,338.20991,337.0713621,31.27137775,152.116403,10-05-2019,Bank E,1,25,25-34,,,
141.8851593,988.6105048,22.16575589,167.0736564,974.1745087,16-10-2021,Bank C,0,64,55-64,,,
628.2565938,450.6671206,78.76093305,669.6611616,137.8029877,18-10-2022,Bank C,0,54,45-54,,,
671.1861222,979.1764972,531.9726586,214.0846545,625.2837509,25-09-2023,Bank D,0,25,25-34,,,
